t1.id_epica,t1.periodo,codigo_proceso,t2.procedimiento,t2.actividad,matched_proc_codes,matched_codigo_arquetipo,matched_nombre_arquetipo
6753432.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,entregar respuesta segun ente legal ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,entregar respuesta a ente legal y cerrar requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,cmt79radicar solicitud ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,atender requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,realizar investigación ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,notificar al cliente ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,m: gestión financiera p: conciliar transacciones y contabilidad de comisiones ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,escalar requerimiento al aliado ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,entregar respuesta al cliente ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,c006 validar tiempos de entrega ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,c005 validar requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,solicitar ajustes ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,rechazar solicitud [act264] ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,procesar solicitud [act238-2] ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,notificar rechazo ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,gestionar solicitud o novedad ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,emitir mensaje [act146-2] ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,c004 solicitar autorización ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,c003: validar soportes de solicitud o novedad ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,aprobar/gestionar solicitud o novedad ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Atender Novedad,aplicar cambio ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,recibir solicitud servicio ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,notificar partes interesadas ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,m: cumplimiento de los servicios p: procesar operaciones del cliente en el contact center ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,invocar proceso de eventos masivos ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,enviar soportes faltantes ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,elaborar informe o reporte [cmp86] ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,efectuar cambios ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,c001 validar solicitud ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos clientes y aliados ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos clientes tu360movildiad ,['T160220'],['ARQ002'],['Abrir producto']
6753432.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos aliados tu360movilidad ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Administrar el servicio Ecosistemas,analizar solicitud de servicio ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,solicitar permisos ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,solicitar autorización [act311] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,seleccionar aplicativo o herramienta ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,registrar evidencia [act275-2] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,recibir solicitud de parámetro ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,identificar parámetro ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,guardar información ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,guardar cambios ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,crear parámetro funcional ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-6] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-5] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-3] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-2] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetro ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,solicitar permisos ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,seleccionar evc ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,seleccionar aplicativo o herramienta ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,identificar parámetro ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,guardar información ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,guardar cambios técnicos ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,guardar ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,eliminar parámetro ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,crear parámetro técnico ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,crear parámetro funcional ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,configure parámetro ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,configurar parámetro ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,c003:autenticar en el aplicativo ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Gestionar Parametros,autenticarse en el aplicativo ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,validar necesidad del aliado ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,recibir requerimiento del aliado ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,notificar que no aplica requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,dar respuesta ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,crear requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,c008 validar requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,transferir caso [act324] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,solicitar información [act318] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,revisar respuesta [act298] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,procesar solicitud [act238] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,obtener confirmación [act231] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,notificar recepción ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,m: gestión financiera p: conciliar transacciones y contabilidad de ecosistemas ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,esperar respuesta ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,escalar al aliado por buzón ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,enviar respuesta ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,enviar respuesra ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,enviar comunicación notificación [cmc01] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,cerrar requerimiento en sap ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,cerrar expediente digital [act067] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,c006 validar requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,c005 validar requerimiento ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,brindar respuesta ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,recibir respuesta del aliado ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,m: gestión financiera p: gestionar ingresos y gastos de ecosistemas ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,gestionar inconsistencia ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,esperar respuesta ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,enviar correo de atención al cliente ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,entregar respuesta segun ente legal ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,c007 validar cobro del cliente ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,transferir caso [act324] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,recibir solicitud o novedad ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,recibir novedad ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,recibir información [act266-2] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,procesar solicitud [act238-1] ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,notificar interesados ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,notificar aprobación/gestiónde solicitud o novedad ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,gestionar novedad ,['T160220'],['ARQ002'],['Abrir producto']
7024757.0,2026Q1,T160668,Atender Novedad,c005 solicitar autorización ,['T160220'],['ARQ002'],['Abrir producto']
7030977.0,2026Q1,T160668,Atender Novedad,notificar rechazo ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Atender Novedad,gestionar solicitud o novedad ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Atender Novedad,emitir mensaje [act146-2] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Atender Novedad,c004 solicitar autorización ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Atender Novedad,c003: validar soportes de solicitud o novedad ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Atender Novedad,aprobar/gestionar solicitud o novedad ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Atender Novedad,aplicar cambio ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,recibir solicitud servicio ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,notificar partes interesadas ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,m: cumplimiento de los servicios p: procesar operaciones del cliente en el contact center ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,invocar proceso de eventos masivos ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,enviar soportes faltantes ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,elaborar informe o reporte [cmp86] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,efectuar cambios ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,c001 validar solicitud ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos clientes y aliados ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos clientes tu360movildiad ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7030977.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos aliados tu360movilidad ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Administrar el servicio Ecosistemas,analizar solicitud de servicio ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,solicitar permisos ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,solicitar autorización [act311] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,seleccionar aplicativo o herramienta ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,registrar evidencia [act275-2] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,recibir solicitud de parámetro ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,identificar parámetro ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,guardar información ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,guardar cambios ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,crear parámetro funcional ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-6] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-5] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-3] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-2] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetro ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,solicitar permisos ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,seleccionar evc ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,seleccionar aplicativo o herramienta ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,identificar parámetro ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,guardar información ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,guardar cambios técnicos ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,guardar ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,eliminar parámetro ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,crear parámetro técnico ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,crear parámetro funcional ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,configure parámetro ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,configurar parámetro ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,c003:autenticar en el aplicativo ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Gestionar Parametros,autenticarse en el aplicativo ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,validar necesidad del aliado ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,recibir requerimiento del aliado ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,notificar que no aplica requerimiento ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,dar respuesta ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,crear requerimiento ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos aliados Tu360Movilidad,c008 validar requerimiento ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,transferir caso [act324] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,solicitar información [act318] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,revisar respuesta [act298] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,procesar solicitud [act238] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,obtener confirmación [act231] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,notificar recepción ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,m: gestión financiera p: conciliar transacciones y contabilidad de ecosistemas ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,esperar respuesta ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,escalar al aliado por buzón ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,enviar respuesta ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,enviar respuesra ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,enviar comunicación notificación [cmc01] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,cerrar requerimiento en sap ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,cerrar expediente digital [act067] ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,c006 validar requerimiento ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,c005 validar requerimiento ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes y Aliados,brindar respuesta ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7042250.0,2026Q1,T160668,Atender requerimientos Clientes Tu360Movilidad,recibir respuesta del aliado ,['T160288'],['ARQ013'],['Ejecutar transacción monetaria']
7051158.0,2026Q1,T160668,Atender Novedad,c005 solicitar autorización ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Atender Novedad,c004 validar soportes de novedad ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Atender Novedad,c003 validar soportes de novedad ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,solicitar modificación servicio ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,solicitar ajuste ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,rechazar servicio ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,radicar solicitud [cmt79] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,m: cumplimiento de los servicios p: monitorear el servicio de ecosistemas ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,gestionar parámetros ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,generar reportería ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,crear solicitud de servicio ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,cerrar caso ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,c002 validar ajuste ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender requerimientos ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,atender novedad ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Administrar el servicio Ecosistemas,aprobar servicio ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,solicitar ajustes ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,seleccionar opción [act303-2] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,seleccionar opción [act303-1] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,seleccionar evc ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,registrar evidencia [act275-3] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,registrar evidencia [act275-1] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,recibir información [act266-1] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,notificar acción realizada en el parámetro ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,identificar inconsistencia [act202] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,guardar cambios técnicos ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,emitir mensaje [act146-1] ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,eliminar parámetro ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,editar parámetro ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,crear parámetro técnico ,['T160420'],['ARQ005'],['Aplicar novedad']
7051158.0,2026Q1,T160668,Gestionar Parámetros,configurar parámetros [act081-4] ,['T160420'],['ARQ005'],['Aplicar novedad']
