id_epica,periodo,codigo_proceso,procedimiento,actividad,matched_proc_codes,matched_codigo_arquetipo,matched_nombre_arquetipo
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c003:validar compra producto / servicio ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer y configurar condiciones de obligación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,elegir medio de pago (bnpl / consumo) ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,notificar al cliente respuesta de validación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar pago ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer carta de aprobación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:cumplimiento de los servicios p:afiliar/ desafiliar el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,cobrar comisiones y desembolsar ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar contacto comercial [act253] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión financiera p: gestionar ingresos y gastos de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar mecanismo de firma ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,finalizar experiencia de compra ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,identificar necesidad del uso ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,acceder a experiencia de ventas digitales ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,monitorear el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:gestionar requerimiento de clientes ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,desembolsar / originar obligación ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p: administrar el servicio de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar seguimiento [act261] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,recibir producto / servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,procesar pago [act237] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,identificar cliente potencial [act200] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicio p: administrar el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,validar solicitud [act348] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar débito cuenta cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer cupo ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,enviar notificación al cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c002:realizar validaciones cliente ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar crédito a comercio diferente a tercero ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:responder requerimiento de clientes ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,evaluar riesgo [act168] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,desembolsar crédito [act123] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,diligenciar información para compra ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: afiliar - desafiliar al servicio ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar transferencia interbancaria ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:cumplimiento de los servicios :p:administrar información de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,informar resultado [act209] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,recomendar producto [act268] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,consultar transacción [act104] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,gestionar entrega producto / servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:crear o vincular potenciales clientes ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar mecanismo de firma con clave dinámica ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,diligenciar información ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer estado de transacción ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,debitar comisión cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,buscar información ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c001: autenticar el servicio ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,"monitorear el servicio, rescate y fricciones ",['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar crédito cuenta tercero ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: realizar estudio de crédito hipotecario ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,gestionar información ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: realizar estudio de crédito persona natural ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: realizar estudio de crédito independientes ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,registrar ticket [act281] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,contactar cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar transferencia pago a tercero ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar seguimiento ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c001: autenticar en el servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer condiciones de préstamo ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar el servicio financiero para compra ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar transferencia bancaria ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,enviar comunicación/notificación [cmc01] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer error al cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,diligenciar formulario [act132] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030462,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,notificar al cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,entregar producto [act151] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,solicitar estudio de crédito ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,finalizar operación [act086] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,desembolsar obligación ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: conciliar transacciones y contabilidad de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c004: validar cliente en listas de control ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,monitorear operaciones [act220] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer condiciones de financiación ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c001:autenticar el servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,leer reglamento del préstamo ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:recibir requerimiento de clientes ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar firma [cmt78] ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar validaciones de cuenta ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar seguimiento experiencia de compra ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar el servicio financiero para información ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c003:validar compra producto / servicio ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer y configurar condiciones de obligación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,elegir medio de pago (bnpl / consumo) ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,notificar al cliente respuesta de validación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar pago ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer carta de aprobación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:cumplimiento de los servicios p:afiliar/ desafiliar el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,cobrar comisiones y desembolsar ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar contacto comercial [act253] ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión financiera p: gestionar ingresos y gastos de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar mecanismo de firma ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,finalizar experiencia de compra ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,identificar necesidad del uso ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,acceder a experiencia de ventas digitales ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,monitorear el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:gestionar requerimiento de clientes ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,desembolsar / originar obligación ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p: administrar el servicio de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar seguimiento [act261] ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,recibir producto / servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,procesar pago [act237] ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,identificar cliente potencial [act200] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicio p: administrar el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,validar solicitud [act348] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar débito cuenta cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer cupo ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,enviar notificación al cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c002:realizar validaciones cliente ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar crédito a comercio diferente a tercero ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:responder requerimiento de clientes ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,evaluar riesgo [act168] ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,desembolsar crédito [act123] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,diligenciar información para compra ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: afiliar - desafiliar al servicio ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar transferencia interbancaria ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:cumplimiento de los servicios :p:administrar información de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,informar resultado [act209] ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,recomendar producto [act268] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,consultar transacción [act104] ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,gestionar entrega producto / servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:crear o vincular potenciales clientes ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar mecanismo de firma con clave dinámica ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,diligenciar información ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer estado de transacción ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,debitar comisión cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,buscar información ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c001: autenticar el servicio ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,"monitorear el servicio, rescate y fricciones ",['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar crédito cuenta tercero ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: realizar estudio de crédito hipotecario ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,gestionar información ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: realizar estudio de crédito persona natural ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: realizar estudio de crédito independientes ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,registrar ticket [act281] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,contactar cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar transferencia pago a tercero ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar seguimiento ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c001: autenticar en el servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer condiciones de préstamo ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar el servicio financiero para compra ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar transferencia bancaria ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,enviar comunicación/notificación [cmc01] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer error al cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,diligenciar formulario [act132] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7062701,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,notificar al cliente ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,entregar producto [act151] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,solicitar estudio de crédito ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,finalizar operación [act086] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,desembolsar obligación ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m: cumplimiento de los servicios p: conciliar transacciones y contabilidad de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c004: validar cliente en listas de control ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,monitorear operaciones [act220] ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer condiciones de financiación ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c001:autenticar el servicio ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,leer reglamento del préstamo ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:recibir requerimiento de clientes ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar firma [cmt78] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar validaciones de cuenta ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar seguimiento experiencia de compra ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar el servicio financiero para información ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,c003:validar compra producto / servicio ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer y configurar condiciones de obligación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,elegir medio de pago (bnpl / consumo) ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,notificar al cliente respuesta de validación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar pago ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,exponer carta de aprobación ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:cumplimiento de los servicios p:afiliar/ desafiliar el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,cobrar comisiones y desembolsar ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,realizar contacto comercial [act253] ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión financiera p: gestionar ingresos y gastos de ecosistemas ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,habilitar mecanismo de firma ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,finalizar experiencia de compra ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,identificar necesidad del uso ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,acceder a experiencia de ventas digitales ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,monitorear el servicio de ecosistemas ,['T160021'],['ARQ005'],['Aplicar novedad']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,m:gestión de la relación con clientes p:gestionar requerimiento de clientes ,['T160021'],['ARQ027'],['Atender solicitudes de usuario']
7030953,2026Q1,T051924,Gestionar el uso del servicio de Ecosistemas,desembolsar / originar obligación ,['T160021'],['ARQ005'],['Aplicar novedad']
